Year Month Tmax Tmin PAR Prec CO2 O3
1200-1948 1 5.66213253864782 0.313766174476746 70.1990500249842 639.64305255411 304.8328305881 0
1200-1948 2 10.7988557407198 2.75541063449882 212.867552999856 27.0144154324512 304.89121413196 0
1200-1948 3 11.8464119737735 4.70451084964274 232.814803961716 230.702031053396 304.949671530281 0
1200-1948 4 10.6733490991191 3.49136381440542 266.547885375775 254.600298895771 305.008203090867 0
1200-1948 5 16.558446787549 6.84329296208412 458.919067913002 81.2295792830123 305.066809122567 0
1200-1948 6 22.7069209268561 10.0210290951212 628.476238067088 29.679274712717 305.125489932601 0
1200-1948 7 28.8993080357029 13.4339029061128 754.016667490291 2.79214549144987 305.184245830169 0
1200-1948 8 22.1416143032076 10.3353036534861 566.778682299773 40.3742011726108 305.243077122141 0
1200-1948 9 22.6311735039837 10.4852325939324 433.300869433986 14.5024821933676 305.301984118181 0
1200-1948 10 20.7864514936106 10.7803630107089 293.515760467288 50.2171190262902 305.360967125045 0
1200-1948 11 10.7753294473022 6.57889261106318 67.7040564408549 548.231260286817 305.420026452048 0
1200-1948 12 6.47573836487848 0.00486562949657365 109.555694720453 309.231035736982 305.479162406758 0
1949 1 2.77251159671276 -3.45177957204465 85.3758804219133 391.137718527069 305.538375297212 0
1949 2 5.49838838132916 0.591733972432242 91.8656871426529 27.0144154324512 305.59766543156 0
1949 3 9.46857976269558 2.73542727755408 182.821932636591 454.094585398476 305.657033118303 0
1949 4 10.018509276765 2.9465161164903 238.535952128788 282.447616441696 305.716478665709 0
1949 5 11.6266841165257 3.50939289363637 334.708646362384 208.365640763762 305.77600238123 0
1949 6 14.9883688624357 5.00371607179058 541.634714267633 30.7673430913578 305.835604573949 0
1949 7 26.6952909194868 12.9593804717921 649.837259157668 19.384649991857 305.895285550854 0
1949 8 26.5323836552572 13.37623918626 600.46731539985 19.2716426381437 305.955045621144 0
1949 9 22.5289241469277 10.158421114956 459.737483418734 5.91972349207629 306.014885092853 0
1949 10 18.1522529692129 8.54315890138934 271.359831148189 59.3353432173176 306.074804274016 0
1949 11 10.0662562335367 4.42425745760551 71.2351253563236 681.912160200597 306.134803472436 0
1949 12 7.33759515656849 3.2843184733204 50.2901520077045 539.621888766517 306.194882996497 0
1950 1 10.4303203980973 4.2781146855454 95.6132550870893 266.413981138117 306.25504315435 0
1950 2 5.20284201249345 -0.699294464000734 141.513074262569 328.262289005896 306.315284254262 0
1950 3 10.8412027213023 3.88798964698584 189.406396460621 272.940512941802 306.375606604386 0
1950 4 13.3301928524615 5.65023818613486 265.524827224326 191.526186190038 306.436010512523 0
1950 5 17.9132414189351 7.98548308576446 423.310408565175 62.5092259343473 306.496496287175 0
1950 6 17.8399727826383 7.26748202478461 543.116820892865 33.9672364086081 306.557064236724 0
1950 7 26.440822492341 12.9384452265716 642.183393486365 30.0431300195773 306.61771466909 0
1950 8 22.6171605745125 11.051739445855 511.43493724168 52.059929817617 306.678447892074 0
1950 9 22.0923656750105 9.76688054111319 446.494691541733 64.7461013919489 306.739264214528 0
1950 10 13.4374479322063 5.92881678266876 161.698589937183 325.01249715611 306.80016394367 0
1950 11 8.42024571315598 3.15170565524993 82.5109835407319 292.238234860288 306.86114738835 0
1950 12 8.24281455197248 3.3328323043779 45.5833715993209 655.489246928035 306.922214856721 0
1951 1 11.3294127461759 6.38143282952612 69.7765381526995 504.08519483362 306.983366657281 0
1951 2 9.19084482047025 2.36749873817055 148.7975413858 243.878821890082 307.044603096903 0
1951 3 7.28914356357693 1.08325418721045 169.286673418593 416.802430257633 307.105924485018 0
1951 4 14.4097320518057 4.34309412436555 387.167481199064 169.726432771209 307.167331128963 0
1951 5 14.2506741540184 5.63982476033532 376.166449992986 72.1015082426884 307.22882333782 0
1951 6 18.3501628378438 7.13994542306066 536.689869013742 22.8820061635928 307.290401419043 0
1951 7 27.2013561991126 12.3934690340496 719.25084433164 6.47401952056629 307.352065680665 0
1951 8 23.56419096903 10.9376221345421 605.102550486085 38.951950645981 307.413816430955 0
1951 9 23.2135841934631 11.3521938168232 420.606657024801 30.6942788409867 307.475653978763 0
1951 10 13.9806800088275 5.75011320046544 230.081648480138 132.501039945986 307.537578631192 0
1951 11 11.2264391335079 5.25831547219535 111.681748131849 368.387091879378 307.599590697442 0
1951 12 9.20103098880569 3.74649271993174 79.9217333581131 474.657193459733 307.661690484965 0
1952 1 10.4506643989497 5.14427741450624 104.166427904438 445.119691570902 307.723878301797 0
1952 2 9.40898144632484 4.03955336366902 94.1147087006112 387.664214469252 307.78615445632 0
1952 3 12.6219322359706 5.66364159535684 207.220869339894 189.976576538089 307.848519257153 0
1952 4 12.8451105365495 4.13449713801206 358.439927669935 107.244037193298 307.910973012447 0
1952 5 20.131490451778 8.67187922867362 483.977361864849 25.950434176262 307.973516029189 0
1952 6 20.5429423987482 8.76613233703251 553.340886028992 25.2315866588306 308.036148616811 0
1952 7 25.44457036638 12.1716741410783 651.368779856148 27.1545568961702 308.09887108265 0
1952 8 25.3626849810821 11.3475739830326 603.247032769336 6.01928792891591 308.161683735671 0
1952 9 23.4232593310469 11.3344930608405 433.205647349124 41.36582035821 308.224586883327 0
1952 10 12.2690322979831 4.51094055185442 214.009487137152 247.605553155495 308.287580833887 0
1952 11 8.62720388410195 3.90785403124889 73.8579407476389 623.156067288561 308.350665895618 0
1952 12 6.97219969716171 0.579701777442955 116.837974676866 229.07450346558 308.413842376671 0
1953 1 2.77251159671276 -3.45177957204465 85.3758804219133 391.137718527069 308.477110585547 0
1953 2 5.49838838132916 0.591733972432242 91.8656871426529 374.29648293583 308.540470830048 0
1953 3 9.46857976269558 2.73542727755408 182.821932636591 454.094585398476 308.60392341821 0
1953 4 10.018509276765 2.9465161164903 238.535952128788 282.447616441696 308.667468658532 0
1953 5 11.6266841165257 3.50939289363637 334.708646362384 208.365640763762 308.731106858584 0
1953 6 14.9883688624357 5.00371607179058 541.634714267633 30.7673430913578 308.794838327332 0
1953 7 26.6952909194868 12.9593804717921 649.837259157668 19.384649991857 308.858663372695 0
1953 8 26.5323836552572 13.37623918626 600.46731539985 19.2716426381437 308.922582302126 0
1953 9 22.5289241469277 10.158421114956 459.737483418734 5.91972349207629 308.986595424707 0
